,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-97-015
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Assay methods for methyl farnesoate esterases in crustaceans
3,Author:,"Homola, Ellen"
4,,"Chang, Ernest S."
5,Publication Year :,1997
6,Source Citation:,"""Archives of Insect Biochemistry and Physiology,"" 36:115-128, 1997."
7,# Pages / Video Length:,14
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/A-80
10,Abstract:,"Methyl farnesoate (MF) is a sesquiterpenoid that is synthesized by crustaceans and is structurally similar to the insect juvenile hormones. In order to investigate the biological significance of MF metabolism, the authors have developed two rapid methods for measuring MF esterase activity. The first is a radiochemical partition assay that utilizes an authentic substrate. The second, spectrophotomet​ric method, is less specific for MF esterases than the partition assay but is less time consuming and nonradioactive, and provides kinetic information."
