,MetadataField,Metadata
0,NSGL Document #:,CUIMR-W-85-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Proliferative kidney disease (PKD) in North America
3,Author:,California Sea Grant College Program
4,Publication Year :,1986
5,Source Citation:,"""Proceedings of a Workshop,"" Davis, California, April 25-26, 1985."
6,# Pages / Video Length:,65
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,UCSGMAP85-5
9,Project #:,A/EA-1
10,Abstract:,"The April 1985 workshop on proliferative kidney disease (PKD) at UC, Davis was designed to present information from all laboratories participating in research on the disease. The first day was devoted to formal presentations; the second to an open discussion. Current knowledge of the disease was summarized and the techniques to diagnose PKD reviewed. Existing policies to control the disease in N. America were discussed and a list of recommendations for future studies developed. What follows in this publication is a summary of the formal presentations."
11,,"The following papers are included in this publication: 1. A review of proliferative kidney disease in British Columbia. Charles E. Smith 9 pp. 2. The occurrence of proliferative kideny disease in British Columbia. G. E. Hoskins and D. Kieser 22pp. 3. Proliferative kidney disease (PKD) among salmonid fish in California. Ronald P. Hedrick, et al. 15 pp. 4. Affinities of PKX with the phylum myxozoa. Michael Kent and Ronald P. Hedrick 18 pp."
