,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-85-041
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Proton NMR study of yellowfin tuna myoglobin in whole muscle and solution. Evidence for functional metastable protein forms involving heme orientat ional disorder
3,Author:,"Levy, Mark J."
4,,"La Mar, Gerd N."
5,,"Jue, Thomas"
6,,"Smith, Kevin M."
7,,"Pandey, Ravindra K."
8,,"Smith, Wanda S."
9,,"Livingston, David J."
10,,"Brown, W. Duane"
11,Publication Year :,1985
12,Source Citation:,"""The Journal of Biological Chemistry,"" 260(25):13694-​13698, November 5, 1985."
13,Publication Type:,reprints (peer-reviewed)
14,Abstract:,"The results of an investigation of yellowfin tuna (""Thunnus albacares"") myoglobin (Mb) indicate that the protein exists with appreciable heme rotational disorder both in whole muscle and isolated protein; furthermore, this degree of disorder is far from equilibrium. Yellowfin tuna Mb has been extensively studied and shown to be insignificantly different from mammalian Mb. The amino acid sequence exhibits some notable differences from the mammalian counterparts, but the altered residues are generally located on the protein surface; contacts within the heme cavity have all been conserved. Native tuna Mb is much more susceptible to autoxidation and exhibits an oxygen off-rate 3-fold faster than that of mammalian myoglobins, but its affinity is very similar to those of mammalian myoglobins."
