,MetadataField,Metadata
0,NSGL Document #:,MOSSLM-N-73-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Moss Landing Marine Laboratories News (Volume 1, Number 7, 8, 9, 10, and 11, January-​December 1973)"
3,Author:,"Hurley, Robert J. (MLML Director)"
4,,"Arnal, Robert E. (SG Coordinator)"
5,,"Thompson, Thomas W. (SG Director)"
6,Editor :,"Stewart, Taffy"
7,Publication Year :,1973
8,Publisher:,"Moss Landing Marine Laboratories (MLML), Moss Landing, California of the California State Universities and Colleges at Fresno, Hayward, Sacramento, San Francisco, San Jose, and Stanislaus."
9,# Pages / Video Length:,24
10,Publication Type:,periodicals
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,Five newsletter issues in one entry for 1973.
13,Abstract:,"The Sea Grant newsletter of Moss Landing Marine Laboratories (MLML) in California is published every two months as a free public information service. It contains news of the study and use of the ocean, and emphasizes studies carried on by MLML."
