,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-03-009
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Ballast Exchange (Volume Five, Spring/Summer 2003)"
3,Editor :,"McDowell, Karen"
4,,"Cassell, Jodi"
5,Publication Year :,2003
6,Publisher:,California Sea Grant
7,# Pages / Video Length:,12
8,Publication Type:,periodicals
9,Grant/Contract #:,NA06RG0142
10,Project #:,A/EA-2
11,Notes:,Published irregularly.
12,Abstract:,"This issue of the Ballast Exchange focuses on various aspects of ballast water treatment technologies and highlights some of the work that is being conducted on the West Coast. Articles include: Evaluation of Ballast treatment efficacy: Third time is a charm, by N. Welschmeyer, S. Bollens, R. Fairey, E. Landrau, T. Voss, S. Avent, and J. Bills; Matson Navigation Inc. - Testing the OptiMar Ballast Water Treatment System on the R.J. Pfeiffer, by K. McDowell; Ship ballast water treatment technologies verification: EPA's environmental technology verification program, by R.M. Frederick and T. Stevens; The U.S. Coast Guard proposes National Ballast Water Management Program, by B. R. Patnaik."
