,MetadataField,Metadata
0,NSGL Document #:,CUIMR-W-98-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"""Emerging issues in national ocean and coastal policy"""
3,Editor :,"Scheiber, Harry N."
4,Publication Year :,1999
5,Source Citation:,"Workshop, Berkeley, California, October 31-November 1, 1998."
6,# Pages / Video Length:,61
7,Publication Type:,conference/work​shop proceedings
8,Project #:,R/W-41PD
9,Abstract:,"The Ocean Governance Study Group (OGSG) exists to re- examine the status of ocean governance in the US and to develop management options for achieving responsible stewardship of oceans and coasts. OGSG is composed of 31 ocean policy experts and works in cooperation with ocean policy specialists in government, regional organizations, national interest groups representing industry and environmental concerns, international advisors, and others. The papers in this volume, from a 1998 conference, address topics such as the recent WTO decision on sea turtles; the impact of new technologies on marine life and management; the precautionary principle; the interplay of natural systems and political jurisdictions; and other issues of regional and international environmental law."
