,MetadataField,Metadata
0,NSGL Document #:,SCU-W-92-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Where there is no vision
3,Author:,"Gibson, Andrew"
4,Publication Year :,1992
5,Source Citation:,"Paul Hall Memorial Lectures, Washington, D.C., April 21, 1992."
6,# Pages / Video Length:,14
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,USCSG-LS-01-92
9,Abstract:,"The 1992 Paul Hall Lecture, presented by Andrew E. Gibson, Professor, Emory S. Land Chair of Maritime Affairs, U.S. Naval War College, in Washington D. C., concerns the future of the American merchant marine in the aftermath of the war in the Persian Gulf. He discusses the role of the merchant marine fleet during Desert Shield and Desert Storm, and its potential contribution to U.S. forces in the future. Fearing a demise of the merchant marine fleet if support by the U.S. government is not forthcoming, Professor Gibson offers suggestions for legislative reform of shipping subsidies and taxes and echoes Paul Hall's challenge to the government to support a meaningful maritime program."
