,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-89-071
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Genetic and morphometric variation in the Pacific sardine, ""Sardinops sagax caerulea"": comparisons and contrasts with historical data and with variability in the northern anchovy, ""Engraulis mordax"""
3,Author:,"Hedgecock, Dennis"
4,,"Hutchinson, Elmarie S."
5,,"Li, Gang"
6,,"Sly, Frederic L."
7,,"Nelson, Keith"
8,Publication Year :,1989
9,Source Citation:,"""Fishery Bulletin,"" 87(3):653-671, 1989."
10,# Pages / Video Length:,19
11,Publication Type:,reprints (peer-reviewed)
12,Project #:,R/F-98
13,Abstract:,"Studies of protein and morphological variation were made in the Pacific sardine to determine the role that population structure played in the collapse of the fishery and its recent resurgence. Pacific sardines from five widely separated localities are found to have little genetic variation both within and between populations. These results contrast with the substantial genetic variation detected within and between northern anchovy populations, and imply that rapid differentiation of growth rates among geographic populations and differentiation of correlated life history traits are largely environmentally​, rather than genetically, determined. It appears that biological data from historical populations can safely be used for area-specific fisheries models of the recovering sardine stocks in California."
