,MetadataField,Metadata
0,NSGL Document #:,SCU-R-90-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Effect of giant kelp on local abundance of reef fishes: the importance of ontogenetic resource requirements
3,Author:,"Holbrook, Sally J."
4,,"Carr, Mark H."
5,,"Schmitt, Russell J. Coyer James A."
6,Publication Year :,1990
7,Source Citation:,"""Bulletin of Marine Science,"" 47(1):104-114, 1990."
8,# Pages / Video Length:,11
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,USCSG-R-06-90
11,Abstract:,"The relationship between spatial variation in giant kelp (""Macrocystis pyrifera"") and the density of local populations of rocky inshore fish species in the Southern California Bight is explored. Variation in giant kelp may have profound consequences because giant kelp is the major algal structure on rocky reefs in the bight, providing substrate-​oriented fish with a spatial refuge, food derived from enhanced secondary productivity, and nursery and foraging habitat. Quantitative relationships between the abundance of giant kelp and fish density are used to establish the degree to which species of fish that share particular reproductive modes and resource requirements show similar associations with giant kelp. The results strongly suggest that the effect of giant kelp on reef fishes is predictable and dependent on the ontogenetic resource requirements of each species."
