,MetadataField,Metadata
0,NSGL Document #:,CUIMR-W-98-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Law of the Sea: the common heritage and emerging challenges
3,Editor :,"Scheiber, Harry N."
4,Publication Year :,2000
5,Source Citation:,"Berkeley, California, November 1998 (""Publications on Ocean Development: a Series of Studies on the International, Legal, Institutional and Policy Aspects of Ocean Development,"" Shigeru Oda (general editor) Volume 34)."
6,Publisher:,Kluwer Law International
7,# Pages / Video Length:,311
8,Publication Type:,conference/work​shop proceedings
9,Project #:,R/MA-40
10,Abstract:,"The 12 essays in this volume provide analysis of a broad range of important issues relating to legal principle, substantive policy, procedural mandates, and institutional innovation that have been prominent in ocean affairs since the 1982 UN Law of the Sea Convention. Each of the authors takes into account, in framing analysis of specific questions, the perspective of the historic principles of the ocean law tradition; and seeks, as relevant, to indicate how political movements, institutional changes, and new formal agreements, such as the Convention on Biodiversity, the marine pollution conventions, or the Fishery Stocks Agreement, have interacted with efforts to implement the Law of the Sea Convention and its mandates."
11,,"The following papers are included in this proceedings: 1. Sharing ocean resources--in a time of scarcity and selfishness. Jon M. Van Dyke pp. 3-36. 2. Gentili, Grotius, and the extra-European world. Benedict Kingsbury pp. 39-60. 3. New trends in the settlement of disputes and the Law of the Sea Convention. Tullio Treves pp. 61-86. 4. Port state control: evolving concepts. Ronald P. Barston pp. 87-101. 5. Compatibility and precaution in the 1995 straddling stock agreement. William T. Burke pp. 105-126. 6. Historical memory, cultural claims, and environmental ethics: the jurisprudence of whaling regulation. Harry N. Scheiber pp. 127-166. 7. CCAMLR in crisis: a case study of marine management in the southern ocean. David J. Bederman pp. 169-196. 8. Responding to non-member fishing in the Atlantic: the ICCAT and NAFO experiences. Jean-Pierre Ple pp. 197-207. 9. One China, but two sets of maritime legislation: developments, implications, and challenges for the United States. Yann-Huie Song pp. 209-247. 10. Japan-South Korea Fishing Agreement of 1998: pursuing pragmatic interests without compromising sovereignty. Tsuneo Akaha pp. 249-263. 11. Transboundary challenges and cooperation in the Gulf of Maine region: riding a restless sea toward misty shores. David Vanderzwaag pp. 265-285. 12. Designing the ocean policy future. Robert Friedheim pp. 289-305."
