,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-06-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Application of a real-time PCR assay to detect and quantify the myxozoan parasite Ceratomyxa shasta in river water samples
3,Author:,"Hallett, Sascha L."
4,,"Bartholomew, Jerri L."
5,Publication Year :,2006
6,Source Citation:,"Diseases of Aquatic Organisms, 71:109-118, July 25, 2006"
7,# Pages / Video Length:,10
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-06-010
10,Project #:,R/RCF-15
11,Abstract:,"Ceratomyxa shasta is a virulent pathogen of salmonid fishes that is enzootic in the Pacific Northwest of North America. Current parasite detection methods involve sentinel fish exposures that are laborious and time-consuming. As a substitute, a filtering protocol and a quantitative real-time TaqMan polymerase chain reaction (QPCR) assay were developed to detect and enumerate parasite spores in river water. Fluorescence was detected from both the myxospore and actinospore stages of the parasite but not from the fish or polychaete hosts or from 9 other myxozoans tested. Less than 1/1000th of a spore was detected, indicating each had >1000 copies of the target 18S rRNA gene. The assay detected 1 spore in 1 l river water. Inhibition of the assay by some river samples was overcome by reducing the template volume and including bovine serum albumin in the reaction; occasionally a second purification step was required. The QPCR methodology was utilized to investigate the temporal and spatial distribution of C. shasta in the Klamath River, Oregon/Californ​ia. The parasite was detected throughout the river, and 2 of 5 tributaries tested contributed parasites to the mainstem. Correlation of QPCR cycle threshold values with a standard curve for known starting numbers of whole spores revealed several sites where parasite abundance was in excess of 20 spores 1^-1. Although QPCR data corroborated results of sentinel fish exposures, spore numbers did not correlate consistently with mortality in the exposure groups. The water sampling and filtering protocol combined with the QPCR assay is a simple and relatively rapid method for detection and quantification of parasite levels in environmental water samples."
