,MetadataField,Metadata
0,NSGL Document #:,CASG-R-14-030
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Maternal influence on timing of parturition, fecundity, and larval quality in three shelf rockfishes (Sebastes spp.)"
3,Author:,"Stafford, David M."
4,,"Sogard, Susan M."
5,,"Berkeley, Steven A."
6,Publication Year :,2014
7,Source Citation:,"Aquatic Biology, 21(1):11-24, June 3, 2014"
8,DOI #:,10.3354/ab00564
9,# Pages / Video Length:,14
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/MLPA-03
12,Notes:,OPEN ACCESS
13,Abstract:,"Differences in maternal investment and reproductive timing can have important consequences for offspring survival. Prior studies on nearshore rockfishes have shown significant effects of maternal age and size on the timing of parturition, fecundity, and larval quality, offering advantages to population persistence by maintaining age diversity in rockfish populations. In this study, reproduction in chilipepper Sebastes goodei, widow rockfish S. entomelas, and yellowtail rockfish S. flavidus was examined to determine whether age- and size-related effects on maternal investment and reproductive timing are exhibited in deeper-dwelling species of this genus. Parturition dates were derived from fine-scale staging of pre-parturition embryos from gravid females. Measurements of embryonic energy reserves (oil globule and yolk), indicators of condition, were used to estimate depletion rates and to test for maternal age and size effects on larval quality. For widow and yellowtail rockfish, larger or older rockfish gave birth earlier in the parturition season than younger, smaller fishes. Maternal factors of weight, length, or age were positively correlated to absolute and relative (weight-​specific) fecundity in all species. A trade-off was observed between egg size and fecundity among species, with chilipepper displaying larger egg size and lower fecundity relative to widow and yellowtail rockfish. Embryonic reserves were weakly but significantly related to age only in chilipepper, with embryos from larger, older mothers having larger oil globules. Since the strength of maternal effects varies among Sebastes species, information on maternal influence can assist managers in identifying species most likely to benefit from the protection of age structure afforded by marine reserves or other fisheries regulations."
