,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-94-017
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Natural versus human-caused variability of water clarity in the Southern California Bight
3,Author:,"Conversi, Alessandra"
4,,"McGowan, John A."
5,Publication Year :,1994
6,Source Citation:,"""Limnology and Oceanography,"" 39(3):632-648, 1994."
7,# Pages / Video Length:,17
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/CZ-92
10,Abstract:,"This paper examines the spatial and temporal variability of two optical properties (percent transmissivity and Secchi disk depth) measured near three areas in the Southern California Bight in which strong human influence, in the form of sewage discharge, is present. Fifteen years of data collected monthly at test and control stations were examined by time-series and other statistical analyses. By comparing the variability of these properties between the three areas (50-200 km apart) and within areas with the local discharges, researchers attempted to distinguish anthropogenical​ly induced variability (variations associated with the local discharges) from natural variability (bightwide fluctuations). Although the results do not provide a totally unambiguous picture, they do indicate that most of the variability of these water-column properties is driven by bightwide natural phenomena."
