,MetadataField,Metadata
0,NSGL Document #:,CUIMR-W-97-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"California and the World Ocean, '97: Taking a look at California's ocean resources: an agenda for the future, Volume 2"
3,Editor :,"Magoon, Orville T."
4,,"Converse, Hugh"
5,,"Baird, Brian"
6,,"Miller-Henson, Melissa"
7,Publication Year :,1998
8,Source Citation:,"Proceedings, San Diego, California, March 24-27, 1997."
9,# Pages / Video Length:,900
10,Publication Type:,conference/work​shop proceedings
11,Project #:,R/W-16PD
12,Notes:,"See also CUIMR-W-97-001 (Volume 1). The following papers are included in this proceedings: 1. Surface water monitoring under the country's largest municipal stormwater permit. Bill DePoto et al., pp. 857-868. 2. An epidemiological study of possible adverse health effects of swimming in Santa Monica Bay. Guang-yu Wang pp. 869-875. 3. An integrated strategy for managing urban runoff pollution in Los Angeles County. Xavier Swamikannu pp. 876-887. 4. Storm water runoff into Santa Monica Bay: identification, impact and dispersion. Burton H. Jones and Libe Washburn pp. 888-899. 5. Stormwater runoff effects on Santa Monica Bay: toxicity, sediment quality, and benthic community impacts. Steven Bay, et al. pp. 900-921. 6. Striking a balance: improving stewardship of marine areas. Edward P. Ames, et al. pp. 922-923. 7. Managing the oceans: into the murky waters of jurisdiction. John A. Saurenman pp. 924. 8. America's unmanaged territories: it's extended territorial sea and its Exclus"
