,MetadataField,Metadata
0,NSGL Document #:,CASG-T-12-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Identification of outer Continental Shelf renewable energy space-use conflicts and analysis of potential mitigation measures
3,Author:,"Conway, Flaxen"
4,,"Hall-Arber, Madeleine"
5,,"Harte, Michael"
6,,"Hudgens, Daniel"
7,,"Murray, Thomas"
8,,"Pomeroy, Carrie"
9,,"Weiss, John"
10,,"Wiggin, Jack"
11,,"Wright, Dawn"
12,Publication Year :,2012
13,# Pages / Video Length:,430
14,Publication Type:,technical reports/surveys​/patents
15,Abstract:,"The ocean accommodates a wide variety of uses that are separated by time of day, season, location, and zones. Conflict can and does occur, however, when two or more groups wish to use the same space at the same time in an exclusive manner. The potential for conflict is well known and the management of ocean space and resources has been, and is being, addressed by a number of State, regional, and Federal organizations, including, among others, coastal zone management agencies, state task forces, and regional fisheries management councils. However, with new and emerging uses of the ocean, such as aquaculture and offshore renewable energy, comes the potential for new types of space-use conflicts in ocean waters. Sea Grant participants: MIT and CA."
