,MetadataField,Metadata
0,NSGL Document #:,CASG-R-18-046
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Effects of Sediment Resuspension on the Oxidation of Acid-Volatile Sulfides and Release of Metals (Iron, Manganese, Zinc) in Pescadero Estuary (CA, USA)"
3,Author:,"Richards, Chandra M."
4,,"van Puffelen, Jasper L."
5,,"Pallud, Celine"
6,Publication Year :,2018
7,Source Citation:,"Environmental Toxicology and Chemistry, 37(4):993-1006, 2018"
8,DOI #:,10.1002/etc.404​7
9,Publisher:,Wiley Online Library
10,# Pages / Video Length:,14
11,Publication Type:,reprints (peer-reviewed)
12,Grant/Contract #:,NA14OAR4170075
13,Project #:,R/HCME-05
14,Abstract:,"Bar-built estuaries are unique ecosystems characterized by the presence of a sandbar barrier, which separates the estuary from the ocean for extended periods and can naturally reopen to the ocean with heavy rainfall and freshwater inflows.The physical effects associated with the transition from closed to open state, specifically water mixing and sediment resuspension, often indirectly worsen water quality conditions and are suspected to drive near-annual fish kills at the Pescadero estuary in northern California. The effects of sediment acid-volatile sulfide (AVS) oxidation, specifically oxygen depletion, acidification, and metal release, are believed to aggravate water conditions for fish but remain poorly understood. We performed slurry incubations containing sediment from 4 sites in the Pescadero estuary, representing a gradient from the Pacific Ocean to freshwater tributaries. We measured near-maximum rates of aqueous hydrogen sulfide oxidation, sediment AVS oxidation, sulfate production, and acidification, as well as near-maximum release rates of iron (Fe), manganese (Mn), and zinc(Zn) to the water column. We estimated AVS oxidation rates of 8 to 21 mmol S kg-1d-1, which were 3 orders of magnitude higher than aqueous hydrogen sulfide oxidation rates, 6 to 26 umolSkg-1d-1. We suggest that aqueous hydrogen sulfide cannot be responsible for the observed kills because of low concentrations and minimal oxidative effects on pH and metal concentrations. However, the oxidative effects of AVS are potentially severe, decreasing pH to strongly acidic levels and releasing aqueous Fe, Mn, and Zn concentrations up to 11.2mM, 0.46mM, and 88 uM, respectively, indicating a potential role in worsening water conditions for fish in the Pescadero estuary"
