,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-87-015
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Growth of juvenile white sturgeon (""Acipenser transmontanus"") fed different purified diets"
3,Author:,"Hung, Silas S. O."
4,,"Moore, Brendan J."
5,,"Bordner, Clark E."
6,,"Conte, Fred S."
7,Publication Year :,1987
8,Source Citation:,"""The Journal of Nutrition,"" 117(2):328-334, February 1987."
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/F-90
11,Abstract:,"Experiments were conducted to develop a purified diet suitable for studying nutritional requirements of juvenile white sturgeon (""Acipenser transmontanus"")​. Fish fed SPD diet with lecithin grew significantly better than those fed SPD diet with its 8% lecithin replaced with an equal amount of an oil mixture. Fish with good growth and survival rates also had significantly lower body moisture and higher protein and lipid contents than fish with poor growth and survival rates. Results suggest that the SPD diet with lecithin and without cholesterol (SPD-C) is a suitable purified diet for juvenile white sturgon."
