,MetadataField,Metadata
0,NSGL Document #:,CASG-T-17-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Case Studies of Natural Shoreline Infrastructure in Coastal California
3,Author:,"Judge, Jenna"
4,,"Newkirk, Sarah"
5,,"Leo, Kelly"
6,,"Heady, Walter"
7,,"Hayden, Maya"
8,,"Veloz, Sam"
9,,"Cheng, Tiffany"
10,,"Battalio, Bob"
11,,"Ursell, Tara"
12,,"Small, Mary"
13,Publication Year :,2017
14,# Pages / Video Length:,38
15,Publication Type:,technical reports/surveys​/patents
16,Project #:,A/SPC-01
17,Notes:,A Component of Identification of Natural Infrastructure Options for Adapting to Sea Level Rise (California's Fourth Climate Change Assessment)
18,Abstract:,"Sea level rise and erosion are major threats to California's coast, requiring solutions to preserve the many benefits a healthy coastline provides: flood protection, recreation, habitat for wildlife, water quality and more. Seawalls and other engineered structures are commonly installed in order to hold the shoreline in place and hold back the ocean; however, they ultimately make the situation worse in most cases by increasing erosion and thus causing already vulnerable shorelines to shrink more. To address the gap in familiarity with natural infrastructure and the lack of technical guidance to aid decision-makers and engineers in the appropriate application of different strategies for different situations, this report summarizes natural infrastructure projects for a range of settings in coastal California. Each case study covers the background, permitting, planning, implementation, performance, and key lessons learned from each project in order to provide the critical information needed to implement successful adaptation strategies to address coastal issues, and inspire other communities by highlighting the lessons learned."
