,MetadataField,Metadata
0,NSGL Document #:,CASG-NR-12-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Safety concerns of sashimi sushi
3,Author:,"Tom, Pamela"
4,Publication Year :,2012
5,Source Citation:,"""The Culinarian,"" pp. 7, January 2012."
6,# Pages / Video Length:,1
7,Publication Type:,reprints (not peer-reviewed)
8,Project #:,A/EA-AR-01
9,Abstract:,"Seafood comes in all types of prepared forms and sushi from the Japanese culture is one of the versatile dishes that most consumers can enjoy. Sushi, not to be confused with sashimi, is a Japanese food made of cooked vinegared rice (shari) mixed with other ingredients or toppings called neta. The most common neta in sushi is seafood which may be raw or cooked. Raw fish is known as sashimi; not all sushi is sashimi. Sometimes the terms are used interchangeably​, but the two are uniquely different dishes. Some sushi dishes might not even contain seafood and could appeal to your vegetarian customers."
