,MetadataField,Metadata
0,NSGL Document #:,NSGLC-O-18-001
1,Sea Grant Program/Affiliate:,National Sea Grant Law Center
2,Title:,"The SandBar (Volume 17, Number 1, January 2018)"
3,Editor :,"Bowling,Terra"
4,Publication Year :,2018
5,# Pages / Video Length:,16
6,Publication Type:,periodicals
7,Program Report #:,NSGLC-18-02-01
8,URL:,http://nsglc.olemiss.edu/SandBar/archives/vol17/1/index.html
9,Abstract:,The SandBar is a quarterly publication reporting on legal issues affecting the U.S. oceans and coasts. Its goal is to in crease awareness and understanding of coastal problems and issues. Topics in this issue include: The Fall of “the Codfather”: Massachusetts Fisheries Magnate Sentenced for Repeated Violations of Lacey Act; The Billionaire and the Beach: California Court of Appeal Upholds Injunction for Martins Beach to Remain Open to the Public; Tenth Circuit Rules Wyoming “Ag-Gag” Law Implicates First Amendment; Alaska’s Nation River “Public Land” Subject to NPS Regulations; The Jones Act and the 2017 Hurricane Season.
