,MetadataField,Metadata
0,NSGL Document #:,RIU-WR-11-001
1,Sea Grant Program/Affiliate:,Rhode Island Sea Grant
2,Title:,"Seafood 4 health: healthy minds, healthy hearts, healthy bodies and healthy fishery resources: outreach education for healthcare providers and practitioners and their Clientele"
3,Author:,"Hicks, D. T."
4,,"Pivarnik, L. F."
5,,"Morrissey, M."
6,,"Gall, K."
7,,"Tom, P."
8,,"Otwell, S."
9,,"Geise, L."
10,,"Richard, N."
11,Publication Year :,2011
12,Source Citation:,"""ADA Convention, Poster Session Wellness & Public Health,"" San Diego, California, September 24-27, 2011."
13,# Pages / Video Length:,1
14,Publication Type:,reprints (not peer-reviewed)
15,Program Report #:,P2037
16,Abstract:,"Learn how to frame the message about seafood in light of its health benefits and current US Dietary Guidelines. There may not be a simple message such as ""Seafood is Good for You"" or ""Eat Seafood Twice a Week"" - but an integrated approach to create l."
