,MetadataField,Metadata
0,NSGL Document #:,CUIMR-I-02-006
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Generic import product specification
3,Author:,"Tom, Pamela D."
4,,"Price, Robert J."
5,Publication Year :,2002
6,# Pages / Video Length:,2
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Program Report #:,UCSGEP 02-5W
9,Project #:,A/EA-1
10,URL:,http://seafood.​ucdavis.edu/hac​cp/fda-​epa.htm http://seafood.​ucdavis.edu/hac​cp/generic.htm
11,Abstract:,"This form shows how to complete an Import Product Specification form using shrimp as an example. Seafood importers can use this as a reference model when completing their own Import Product Specification forms, which list maximum allowable contaminant levels."
