,MetadataField,Metadata
0,NSGL Document #:,CASG-W-08-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Managing data-poor fisheries: case studies, models and solutions"
3,Author:,"Pomeroy, Carrie"
4,,"Barnes, Tom"
5,,"Aseltine-​Neilsen, Debbie"
6,Editor :,"Starr, Richard"
7,,"McMillian, Selena"
8,,"Culver, Carolynn"
9,Publication Year :,2010
10,Source Citation:,"Workshop proceedings, Berkeley, California, December 1-4, 2008."
11,# Pages / Video Length:,446
12,Publication Type:,conference/work​shop proceedings
13,Program Report #:,T-070
14,Project #:,A/AE-1
