,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-98-029
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Identification of a new cytochrome P450 family, CYP45, from the lobster, ""Homarus americanus"", and expression following hormone and xenbiotic exposures"
3,Author:,"Snyder, Mark J."
4,Publication Year :,1998
5,Source Citation:,"""Archives of Biochemistry and Biophysics,"" 358(2):271- 276, October 15, 1998."
6,# Pages / Video Length:,6
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,R/A-108
9,Abstract:,"In this study, the complete cDNA sequence of a new cytochrome P450 family, CYP45, is presented from the hepatopancreas of the American lobster, ""Homarus americanus"". The CYP45 is shown to be expressed only in the hepatopancreas of juvenile lobsters. In a series of Northern blotting studies, the lobster CYP45 is shown to be inducible by treatment with 20-​hydroxyecdysone (20E), the normal endogenous steroid molting hormone, and by several typical cytochrome P450 inducers. Hormonal and xenobiotic modulation of lobster CYP45 expression provides a potential pathway for endocrine disruption in lobsters."
