,MetadataField,Metadata
0,NSGL Document #:,CUIMR-W-93-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Diving for science...1993
3,Editor :,"Heine, John N."
4,,"Crane, Nicole L."
5,Publication Year :,1993
6,Source Citation:,"Proceedings of the American Academy of Underwater Sciences Thirteenth Annual Scientific Diving Symposium, September 19-22, 1993, Asilomar Conference Center, Pacific Grove, California."
7,# Pages / Video Length:,181
8,Publication Type:,conference/work​shop proceedings
9,Project #:,R/W-22-12-PD
10,Abstract:,"This symposium on scientific diving covered a range of topics; 23 presentations are included here. Among the offerings are 8 papers on training and research methods; one each on shark-human interactions and upwelled cold waters of the Pacific coast; several on production platforms removal or conversion, coral reef studies, and submersible observations, and a sprinkling of site- specific research reports."
11,,"The following papers are included in this proceedings: 1. Evidence of prehistoric man at Ray Hole Springs: a drowned sinkhole located 32 km offshore on the continental shelf in 12 m seawater. Richard J. Anuskiewicz and James S. Dunbar pp. 1-11. 2. Training and certification of the scientific diver. Lloyd F. Austin pp. 13-15. 3. Investigations of cold seep communities in Monterey Bay, California, using a remotely operated vehicle. J. P. Barry, et al pp. 17-32. 4. Preliminary investigations in anchialine caves of Cuba. Jeffrey Bozanic pp. 33-41. 5. Photography of underwater scientific studies: equipment and methods for the 90's. David Bull pp. 43-45. 6. Utilization of the minerals management service operations and scientific diving program for operations monitoring and inspection: a case study. Les Dauterive pp. 47-55. 7. Flower gardens ocean research project: conversion of an offshore production platform to a full time training and research station in the Gulf of Mexico. Quenton Dokken pp. 57. 8. A method for qualitative assessment of bacterial flora on the skin of octopuses in nature. John W. Forsythe, et al pp. 59-66. 9. Application of a remotely operated vehicle in geologic mapping of Monterey Bay, California, USA. H. Gary Greene, et al pp. 67- 81. 10. Distribution, abundance, and utilization of drift macrophytes in a nearshore submarine canyon system. Christopher Harrold, et al. pp. 83. 11. Public aquariums and the AAUS: strange bedfellows, or the same kettle of fish? John D. Hewitt, IV pp. 85-87. 12. Stable isotope ecology of Alaskan sockeye Salmon Lakes. Thomas C. Kline pp. 89-94. 13. Marine research at the Smithsonian Institution. Michael A. Lang pp. 95. 14. Shark-human interaction in the eastern North Pacific: an update and analysis. Robert N. Lea and John E. McCosker pp. 97. 15. Coastal upwelling off the central Florida Atlantic coast: cold near-shore waters during summer months surprise many divers. Patrick A. Pitts pp. 99-106. 16. Behavioral and chemical aspects of black band disease of corals: an in situ field and laboratory study. Laurie L. Richardwon and Richard G. Carlton pp. 107-116. 17. Study planning, testing, and reality: platform removal and associated biota. A. Scarborough Bull pp. 117-125. 18. Bridging the experience gap: techniques for reducing the stress of zero visibility training. Steven H. Sellers pp. 127- 131. 19. Thermal protection requirements for the divers hands. Robert (Bob) Stinton pp. 133. 20. Dive visualizer: a system for using real-time, three- dimensional computer animations to explain dive computers. David Duis Story pp. 135. 21. Monitoring fringing coral reefs for human impacts. James P. Thompson pp. 149-155. 22. Improved methods for visual and photographic benthic surveys. Robert F. Tusting and Daniel L. Davis pp. 157-172. 23. Rocks and fishes: submersible observations in a submarine canyon. Mary M. Yoklavich, et al pp. 173-181. 5007 Ave U, Galveston, TX 77551."
