,MetadataField,Metadata
0,NSGL Document #:,CASG-R-12-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Collaborative assessment of California spiny lobster population and fishery responses to a marine reserve network
3,Author:,"Kay, Matthew C."
4,,"Lenihan, Hunter S."
5,,"Guenther, Carla M."
6,,"Wilson, Jono R."
7,,"Miller, Christopher J."
8,,"Shrout, Samuel W."
9,Publication Year :,2012
10,Source Citation:,"""Ecological Applications,"" 22(1):322-335, January 2012."
11,# Pages / Video Length:,14
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/FISH-213
14,Abstract:,"Assessments of the conservation and fisheries effects of marine reserves typically focus on single reserves where sampling occurs over narrow spatiotemporal scales. A strategy for broadening the collection and interpretation of data is collaborative fisheries research (CFR). Here we report results of a CFR program formed in part to test whether reserves at the Santa Barbara Channel Islands, USA, influenced lobster size and trap yield, and whether abundance changes in reserves led to spillover that influenced trap yield and effort distribution near reserve borders. Industry training of scientists allowed us to sample reserves with fishery relevant metrics that we compared with pre-reserve fishing records, a concurrent port sampling program, fishery effort patterns, the local ecological knowledge (LEK) of fishermen, and fishery-​independent visual surveys of lobster abundance. After six years of reserve protection, there was a four- to eightfold increase in trap yield, a 5-10% increase in the mean size (carapace length) of legal sized lobsters, and larger size structure of lobsters trapped inside vs. outside of three replicate reserves. Patterns in trap data were corroborated by visual scuba surveys that indicated a four- to sixfold increase in lobster density inside reserves. Population increases within reserves did not lead to increased trap yields or effort concentrations (fishing the line) immediately outside reserve borders. The absence of these catch and effort trends, which are indicative of spillover, may be due to moderate total mortality (Z . 0.59 for legal sized lobsters outside reserves), which was estimated from analysis of growth and length frequency data collected as part of our CFR program. Spillover at the Channel Islands reserves may be occurring but at levels that are insufficient to influence the fishery dynamics that we measured. Future increases in fishing effort (outside reserves) and lobster biomass (inside reserves) are likely and may lead to increased spillover, and CFR provides an ideal platform for continued assessment of fishery- reserve interactions."
