,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-00-007
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Comparisons within and between years resulting in contrasting recruitment of Pacific hake (""Merluccius productus"") in the California current system"
3,Author:,"Mullin, Michael M."
4,,"Goetze, Erica"
5,,"Beaulieu, Stace E."
6,,"Lasker, Jacqueline M."
7,Publication Year :,2000
8,Source Citation:,"""Canadian Journal of Fisheries and Aquatic Sciences,"" 57:1434-1447, 2000."
9,# Pages / Video Length:,14
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/CZ-138
12,Abstract:,"In a search for correlates and possible causes of the difference in recruitment success of Pacific hake of the 1981 and 1984 year-classes, the authors analyzed the distribution of preserved zooplankton samples from stations with and without larval hake in winter and spring of these two years. They also assessed the onshore/offshor​e distributions of larvae, potential for geostrophic and Ekman transport and overall survival rates. Cluster analyses of biovolume spectra led to the development of simple ratio of zooplankton size that statistically separated stations where larval hake were likely to be found from those where they were unlikely to be found. This biovolume ratio was independent of temperature. However, they found no property or process that might explain why the 1984 year-class was spectacularly successful."
