,MetadataField,Metadata
0,NSGL Document #:,CASG-R-10-039
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Population consequences of biomass loss due to commercial collection of the wild seaweed Postelsia palmaeformis
3,Author:,"Thompson, Sarah Ann"
4,,"Knoll, Heather"
5,,"Blanchette, Carol A."
6,,"Nielsen, Karina J."
7,Publication Year :,2010
8,Source Citation:,"""Marine Ecology Progress Series,"" 413:17-31, August 2010."
9,DOI #:,10.3354/meps087​05
10,# Pages / Video Length:,15
11,Publication Type:,reprints (peer-reviewed)
12,Project #:,R/CZ-200
13,Abstract:,"Commercial take of Postelsia palmaeformis (hereafter Postelsia), an annual kelp found only on wave-exposed, rocky shores of the Northeast Pacific, is increasing rapidly in California where regulation of the edible seaweed 'fishery' is minimal. Many commercial collectors use a frond trimming method they claim is sustainable and allows for multiple collections per year. Unlike cutting at the stipe, which is lethal and can drive populations to extinction, frond trimming preserves the meristem, allowing fronds to regrow. To evaluate the ecological consequences of biomass loss and sustainability of this commercial take method we conducted 2 field experiments. We trimmed fronds at different frequencies and times and then measured: (1) frond regrowth and reproductive output and (2) population recruitment. We explored the potential for geographic variation by replicating the first experiment near the center and southern limit of Postelsia's biogeographic range. Fronds trimmed in April-June were able to regrow and eventually produce viable spores, albeit at somewhat reduced rates. However, spore production was sharply reduced when fronds were trimmed after the onset of sporogenesis (end of July), whether trimmed once or twice. These effects were similar across the geographic range examined but varied in magnitude. Recruitment was 38% greater in populations not subjected to trimming and population sizes were reduced by 40 to 50% when trimmed. A precautionary approach to management should: (1) mandate the frond trimming method, (2) limit collection to once a year and (3) close the commercial season before the onset of reproduction."
