,MetadataField,Metadata
0,NSGL Document #:,CUIMR-I-02-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Oysters, raw. Generic HACCP plan"
3,Author:,"Price, Robert J."
4,,"Tom, Pamela D."
5,Publication Year :,2002
6,# Pages / Video Length:,4
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Program Report #:,UCSGEP 02-IW
9,Project #:,A/EA-1
10,URL:,http://seafood.​ucdavis.edu/hac​cp/Plans/oyster​s.htm http://seafood.​ucdavis.edu/hac​cp/Plans.htm
11,Abstract:,"This HACCP Plan provides a completed Hazard Analysis Worksheet and HACCP Plan Form for raw oyster handling, plus a process description and flow diagram. Generic information is provided and should be used as a model for seafood handlers when filling out their own forms."
