,MetadataField,Metadata
0,NSGL Document #:,CUIMR-G-92-006
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Environmental conditions for pathogenic bacterial growth
3,Author:,"Price, Robert J."
4,,"Tom, Pamela D."
5,Publication Year :,1992
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,UCSGEP 92-10
9,Project #:,A/EA-1
10,Abstract:,"This publication lists the environmental conditions (temperature range, pH range, moisture requirements) necessary for the growth of a number of infective and toxin-producing pathogenic bacteria. Also listed are growth rates, doubling times and minimum temperature/tim​e standards required to kill 90% of the bacteria or disable their toxins."
