,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-88-042
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Fish infected with ""Sphaerospora"" spp. Thelohan (Myxosporea) from waters enzootic for proliferative kidney disease of salmonids"
3,Author:,"Hedrick, R. P."
4,,"Kent, M. L."
5,,"Toth, R. J."
6,,"Morrison, J. K."
7,Publication Year :,1988
8,Source Citation:,"""Journal of Protozoology,"" 35(1):13-18, February 1988."
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/F-100
11,Abstract:,"Epizootiologica​l studies of PKD at a hatchery in California resulted in the examination of non-salmonid fishes in the water supply as possible sources of PKX. This report describes ""Sphaerospora"" spp. parasitizing non-salmonid fish and rainbow trout, and discusses their possible relationship to PKX, the causative agent of proliferative kidney disease in salmonid fish. The similarity to previously observed developmental stages, rarity, and presence of these sphaerospores in salmonid fish from a hatchery where PKD is enzootic suggest that they are the most mature stage of the PKX myxosporidan yet observed."
