,MetadataField,Metadata
0,NSGL Document #:,MOSSLM-N-75-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Moss Landing Marine Laboratories News (Volume III, Number 2 and 3; Volume IV, Number 1, Winter, Spring, and Fall 1975)"
3,Author:,"Hurley, Robert J."
4,,"Thompson, Thomas W."
5,,"Recksiek, Conrad W."
6,Editor :,"Bloom, Naomi"
7,Publication Year :,1975
8,Publisher:,"Moss Landing Marine Laboratories of the California State University and Colleges (Fresno, Hayward, Sacramento, San Francisco, San Jose and Stanislaus), Moss Landing, California"
9,# Pages / Video Length:,12
10,Publication Type:,periodicals
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,Three newsletter issues in one entry for 1975.
13,Abstract:,"The Sea Grant newsletter of Moss Landing Marine Laboratories (MLML) in California is published with funding from the Office of Sea Grant, NOAA, and the California State University and Colleges as a free public information service. It contains news of the study and use of the ocean, and emphasizes studies carried on by MLML. Some topics of interest in these issues include: Symposium reveals newly discovered squid spawning areas; Development of a National Fisheries Plan; Squid: productivity, population structure, reproduction and age determination; Squid food chain studies; Baseline ecological survey of Elkhorn Slough; Zooplankton and fish larvae; Sea Grant research in Carmel Bay, by Scott Kimura and Doug Hunt; Welcome R/V Oconostota; Bicentennial symbol for America's first industry (NMFS)."
