,MetadataField,Metadata
0,NSGL Document #:,CASG-R-04-048
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Bifunctional small molecules are biomimetic catalysts for silica synthesis at neutral pH
3,Author:,"Roth, Kristian M."
4,,"Zhou, Yan"
5,,"Yang, Wenjun"
6,,"Morse, Daniel E."
7,Publication Year :,2004
8,Source Citation:,"""American Chemical Society,"" 2004."
9,# Pages / Video Length:,6
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/MP-95F
12,Abstract:,"Silicatein is an enzyme isolated from the biosilica produced by the marine demosponge, Tethya aurantia. Once isolated from the sponge, silicatein can be used in vitro to catalyze the hydrolysis and direct polycondensatio​n of a wide variety of alkoxide, ionic, and organometallic precursors to the corresponding chalcogens at standard temperature and pressure and neutral pH. On the basis of these results, an array of small molecules that mimic the unique physiochemical environment found in the enzyme active site was investigated for catalytic activity in the formation of silica from silicon alkoxides at neutral pH. The most successful of these biomimetic catalysts (cysteamine) was used to encapsulate firefly luciferase, green and blue fluorescent proteins (GFP, BFP), and Escherichia coli cells expressing GFP in silica matrixes. The benign conditions required for the catalysis of synthesis of these silica composites does not impair the activities of the encapsulated enzyme, fluorescent proteins, or live cells as shown by fluorescence measurements. In conjunction with microcontact printing, this biomimetically catalyzed encapsulation method has been used to produce patterned functional arrays of silica nanoparticulate composite materials."
