,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-95-020
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"The structures and cytotoxic properties of polyketide peroxides from a ""Plakortis"" sponge"
3,Author:,"Varoglu, Mustafa"
4,,"Peters, Barbara M."
5,,"Crews, Phillip"
6,Publication Year :,1995
7,Source Citation:,"""Journal of Natural Products,"" 58(1):27-36, January 1995."
8,# Pages / Video Length:,10
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/MP-56
11,Abstract:,"A morphologically distinct Fijian sponge, ""Plakortis"" sp., has yielded two new peroxides, plakortolide E and plakoric acid. After standing for approximately one year, plakortolide E rearranged to plakortolide ether. The structures of plakortolide E and plakortolide ether were established from 2D nmr data and by analogy to a known compound, plakortolide. This represents the first absolute stereochemistry determination for a sponge-derived polyketide peroxide. The characterizatio​n of plakoric acid was based on spectral analogies to known polyketides such as plakortin. Plakortolide E exhibited selective potency against the melanoma and breast tumor cell lines in the in vitro 60-cell line panel of the National Cancer Institute."
