,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-91-061
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Immunochemical detection of predation on ciliate protists by larvae of the northern anchovy (""Engraulis mordax"")"
3,Author:,"Ohman, Mark D."
4,,"Theilacker, Gail H."
5,,"Kaupp, Sandor E."
6,Publication Year :,1991
7,Source Citation:,"""Biological Bulletin,"" 181:500-504, December 1991."
8,# Pages / Video Length:,5
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/F-132
11,Abstract:,"New approaches are needed for investigating planktonic prey- predator interactions in-situ. Lengthy incubations can lead to several artifacts; microscopic analysis of the gut contents of predators is feasible only if prey leave digestion-​resistant hard parts. The development and first application of an immunoassay that permits detection of predation on soft-bodied, nonloricate ciliates (""Strombidium"" sp.) are reported here. Polyclonal antibodies raised against ""Strombidium"" sp. recognize both intact ciliates and partially assimilated ciliate antigens occurring in a predator's gut. Unequivocal predation by first-feeding larvae of the northern anchovy on nonloricate ciliates is demonstrated by both immunochemical and conventional methods."
