,MetadataField,Metadata
0,NSGL Document #:,CASG-R-08-022
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Perspectives in ornithology: climate models and ornithology
3,Author:,"Seavy, Nathaniel E."
4,,"Dybala, Kristen F."
5,,"Snyder, Mark A."
6,Publication Year :,2009
7,Source Citation:,"""The Auk,"" 125(1):1-10, January 2008."
8,# Pages / Video Length:,10
9,Publication Type:,reprints (peer-reviewed)
10,Abstract:,"To meet the challenges of understanding and communicating the effects that climate change will have on bird populations, it is imperative that ornithologists begin to develop and maintain a working knowledge of climate models, emissions scenarios, and the capabilities and limitations of climate projections."
