,MetadataField,Metadata
0,NSGL Document #:,SCU-W-97-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Stormwater runoff into Santa Monica Bay: sources and impacts
3,Publication Year :,1997
4,Source Citation:,"""California and the World Ocean '97,"" San Diego California, March 24-27, 1997."
5,# Pages / Video Length:,65
6,Publication Type:,conference/work​shop proceedings
7,Program Report #:,USCSG-R-01-98
8,Abstract:,"This is a collection of five papers studying stormwater runoff into Santa Monica Bay in California. Topics include: adverse health effects of swimming, strategy for managing urban runoff pollution, surface water monitoring, stormwater identification/​disperson, and effects of runoff."
9,,"The following papers are included in this document: 1. Suface water monitoring under the country's largest municipal stormwater permit. Bill DePoto, et al. pp. 857- 868. 2. An epidemiological study of possible adverse health effects of swimming in Santa Monica Bay. Guang-yu Wang pp. 869-875. 3. An integrated strategy of managing urban runoff pollution in Los Angeles County. Xavier Swamikannu pp. 876- 887. 4. Stormwater runoff into Santa Monica Bay: identification, impact and dispersion. Burton H. Jones and Libe Washburn pp. 888-899. 5. Stormwater runoff effects on Santa Monica Bay: toxicity, sediment quality, and benthic community impacts. Steven Bay, et al. pp. 900-921."
