,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-91-070
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,A review of patterns and causes of crustacean brood mortality
3,Author:,"Kuris, Armand M."
4,Publication Year :,1991
5,Source Citation:,"""Crustacean Egg Production,"" Adrian Wenner and Armand Kuris (eds.), pp. 117-141, 1991."
6,# Pages / Video Length:,25
7,Publication Type:,reprints (peer-reviewed)
8,Project #:,R/F-75
9,Abstract:,"Brood mortality of crustaceans is reviewed, with emphasis on Malacostraca. There is considerable variation in size-specific probability of egg loss. Patterns are discussed in terms of stock-​recruitment relationships and with respect to life history theory; no significant patterns were found between taxa, habitats, climates or intensities of brood loss. The causes of brood loss are reviewed in sequence: from oviposition, fertilization and egg adhesion, through embryogenesis, to eclosion. Losses are most intense at oviposition or late in embryogenesis. The relative roles of mechanical losses, various diseases and egg predators is reviewed. Nemertean egg predators are often an important cause of mortality in decapod crustaceans. Fungal diseases of eggs are often a threat to cultured animals, but there is little evidence that they contribute substantially to egg mortality in nature."
