,MetadataField,Metadata
0,NSGL Document #:,CASG-NR-11-012
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,What is Diarrhetic Shellfish Poisoning (DSP)?
3,Author:,"Tom, Pamela"
4,Publication Year :,2011
5,Source Citation:,"""The Culinarian,"" pp. 6-7, September 2011."
6,# Pages / Video Length:,3
7,Publication Type:,reprints (not peer-reviewed)
8,Project #:,A/EA-AR-01
9,Abstract:,"In August, 2011, Washington state health officials found a type of marine biotoxin, Diarrhetic Shellfish Poisoning (DSP), and conducted a successful recall for commercially sold products dating back to August 1. All recalled product was accounted for. No cases of DSP have ever been reported on the west coast of the US."
