,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-03-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A late Pleistocene site on Oregon's southern coast
3,Author:,"Hall, Roberta L."
4,,"Davis, Loren"
5,,"Punke, Michele"
6,Publication Year :,2003
7,Source Citation:,"""The Midden,"" 35(1):5-8, 2003."
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-03-008
11,Project #:,R/CC-04
12,Abstract:,"Recently, researchers learned that a charcoal sample from the Indian Sands site on the southern Oregon coast dated to 10,430 radiocarbon years, making it the single site from coastal Oregon to join a small number of Late Pleistocene Pacific coast sites in Alaska, British Columbia, and California. The long-term objective of their research is to determine parameters affecting human occupation of the Late Pleistocene on the southern Oregon coast. They seek to model landforms, climate, and the cultural ecology of the earliest coastal settlers. Among the issues the project addresses are the antiquity of maritime traditions and explanations for the paucity of old sites on the Oregon coast. This article emphasizes the findings at one specific site, plus the geoarchaeologic​al methods employed."
