,MetadataField,Metadata
0,NSGL Document #:,SCU-R-01-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Generation of enterococci bacteria in a coastal saltwater marsh and its impact on surf zone water quality
3,Author:,"Grant, S. B."
4,,"Sanders, B. F."
5,,"Boehm, A. B."
6,,"Redman, J. A."
7,,"Kim, J. H."
8,,"Mrse, R. D."
9,,"Chu, A. K."
10,,"Gouldin, M."
11,,"McGee, C. D."
12,,"Gardiner, N. A."
13,,"Jones, B. H."
14,,"Svejkovsky, J."
15,,"Leipzig, G. V."
16,,"Brown, A."
17,Publication Year :,2001
18,Source Citation:,"""Environmental Science and Technology,"" June 15, 2001."
19,# Pages / Video Length:,10
20,Publication Type:,reprints (peer-reviewed)
21,Program Report #:,USCSG-R-01-2001
22,Abstract:,"Elevated levels of enterococci bacteria, an indicator of fecal pollution, are routinely detected in the surf zone at certain beaches in southern California. A multidisciplina​ry study was carried out to identify sources of enterococci bacteria landward of the coastline. The authors find that enterococci bacteria are present at high concentrations in urban runoff, bird feces, marsh sediments, and on marine vegetation. Urban runoff appears to have relatively little impact on surf zone water quality, while enterococci bacteria generated in a tidal saltwater marsh located near the beach significantly impact surf zone water quality. The study identifies a potential tradeoff between restoring coastal wetlands and protecting beach water quality."
