,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-92-045
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Role of lipoxygenases in lipid oxidation in foods
3,Author:,"German, J. Bruce"
4,,"Zhang, Hongjian"
5,,"Berger, Ralf"
6,Publication Year :,1992
7,Source Citation:,"""Lipid Oxidation in Food,"" A. St. Angelo (ed.), pp. 74-92, 1992."
8,# Pages / Video Length:,19
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/F-133
11,Abstract:,"Lipid oxidation is considered a deteriorative process responsible for generating off-flavors; however, specific oxidation products are desirable flavor compounds, particularly when formed in more precise (i.e. less random) reactions. Lipoxygenases confer positional and stereospecifici​ty to the initiation reactions of lipid peroxidation. Gills of marine and freshwater fish were shown to contain two distinct lipoxygenases differing in specificity and stability. The products and volatile patterns responded to changing activities of these enzymes. This behavior is consistent with these enzymes being important to the biogeneration of fresh fish flavors."
