,MetadataField,Metadata
0,NSGL Document #:,CUIMR-W-97-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Proceedings: Third International Symposium of Abalone Biology, Fisheries, and Culture"
3,Editor :,"Shumway, Sandra E."
4,,"Cook, Peter A."
5,,"David, Gary E."
6,,"Haaker, Peter L."
7,,"Leighton, David L."
8,Publication Year :,1998
9,Source Citation:,"Journal of Shellfish Research (Special Issue), 17(3):589-904, December 1998; Proceedings of the Third International Symposium on Abalone Biology, Fisheries, and Culture, October 25-31, 1997, Monterey, California"
10,Publisher:,The National Shellfisheries Association
11,# Pages / Video Length:,315
12,Publication Type:,conference/work​shop proceedings
13,Project #:,M/A-2
14,Abstract:,"The scientific papers presented here reflect recent issues and investigations surrounding abalone and its decline in natural habitats. Management, exploitation, pathogens, and environmental changes are discussed. Other topics include aquaculture, feeding, rotation diets, water quality, digestion and metabolism, reproduction, growth, microsatellites​, and thermal tolerance."
