,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-88-086
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Sea surface flow estimation from advanced very high resolution radiometer and coastal zone color scanner satellite imagery: a verification study
3,Author:,"Svejkovsky, Jan"
4,Publication Year :,1988
5,Source Citation:,"""Journal of Geophysical Research,"" 93(C6):6735-​6743, June 15, 1988."
6,# Pages / Video Length:,9
7,Publication Type:,reprints (peer-reviewed)
8,Project #:,R/F-86
9,Abstract:,"Recent advances in satellite image processing have greatly expanded the utility of remote sensing in oceanography. One new technique is the estimation of surface flow from visible or infrared image time series. In the study described here, sat ellite-derived velocity measurements were compared with velocities of surface drogues deployed in two regions along the California coast. A refined procedure for the calculation of surface flow velocities from satellite IR and visible images is pr esented, and the advantages and limitations of the technique are discussed. Although velocities obtained from AVHRR infrared and CZCS visible images may not always represent flow at the same depth, the measurements were practically identical with th e data used."
