,MetadataField,Metadata
0,NSGL Document #:,CASG-R-16-049
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Geospatial Approaches to Support Pelagic Conservation Planning and Adaptive Management
3,Author:,"Wedding, L. M."
4,,"Maxwell, S. M."
5,,"Hyrenbach, D."
6,,"Dunn, D. C."
7,,"Roberts, J. J."
8,,"Briscoe, D."
9,,"Hines, E."
10,,"Halpin, P. N."
11,Publication Year :,2016
12,Source Citation:,"Endangered Species Research, Vol. 30:1-9, March 7, 2016"
13,DOI #:,10.3354/esr0071​6
14,# Pages / Video Length:,9
15,Publication Type:,reprints (peer-reviewed)
16,Project #:,W12-55PD
17,Notes:,Open Access
18,Abstract:,"Place-based management in the open ocean faces unique challenges in delineating boundaries around temporally and spatially dynamic systems that span broad geographic scales and multiple management jurisdictions, especially in the 'high seas'. Geospatial technologies are critical for the successful design of pelagic conservation areas, because they provide information on the spatially and temporally dynamic oceanographic features responsible for driving species distribution and abundance in the open ocean, the movements of protected species, and the spatial patterns of distribution of potential threats. Nevertheless, there are major challenges to implementing these geospatial approaches in the open ocean. This Theme Section seeks to bridge the gap between geospatial science and marine conservation by discussing the use of innovative approaches to support effective marine conservation planning strategies for pelagic ecosystems. We highlight the results of this collection of contributions in 3 main sections: (1) conceptual advances in pelagic conservation; (2) novel information technologies and methodologies; and (3) case studies in the California Current and Pacific Ocean."
