,MetadataField,Metadata
0,NSGL Document #:,CASG-R-13-013
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Research commentary: association of zoonotic pathogens with fresh, estuarine, and marine macroaggregates"
3,Author:,"Shapiro, Karen"
4,,"Miller, Woutrina A."
5,,"Silver, Mary W."
6,,"Odagiri, Mitsunori"
7,,"Largier, John L."
8,,"Conrad, Patricia A."
9,,"Mazet, Jonna A. K."
10,Publication Year :,2013
11,Source Citation:,"""Microbial Ecology,"" 65(4):928-933, May 2013."
12,# Pages / Video Length:,6
13,Publication Type:,reprints (peer-reviewed)
14,Project #:,R/CONT-216
15,Abstract:,"Aquatic macroaggregates (flocs > or = 0.5 mm) provide an important mechanism for vertical flux of nutrients and organic matter in aquatic ecosystems, yet their role in the transport and fate of zoonotic pathogens is largely unknown. Terrestrial pathogens that enter coastal waters through contaminated freshwater runoff may be especially prone to flocculation due to fluid dynamics and electrochemical changes that occur where fresh and marine waters mix. In this study, laboratory experiments were conducted to evaluate whether zoonotic pathogens (Cryptosporidiu​m, Giardia, Salmonella) and a virus surrogate (PP7) are associated with aquatic macroaggregates and whether pathogen aggregation is enhanced in saline waters. Targeted microorganisms showed increased association with macroaggregates in estuarine and marine waters, as compared with an ultrapure water control and natural freshwater. Enrichment factor estimations demonstrated that pathogens are 2-4 orders of magnitude more concentrated in aggregates than in the estuarine and marine water surrounding the aggregates. Pathogen incorporation into aquatic macroaggregates may influence their transmission to susceptible hosts through settling and subsequent accumulation in zones where aggregation is greatest, as well as via enhanced uptake by invertebrates that serve as prey for marine animals or as seafood for humans."
