,MetadataField,Metadata
0,NSGL Document #:,CASG-R-04-042
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Avoiding invasives: trade-related policies for controlling unintentional exotic species introductions
3,Author:,"McAusland, Carol"
4,,"Costello, Christopher"
5,Publication Year :,2004
6,Source Citation:,"""Journal of Environmental Economics and Management,"" 48:954-977, 2004."
7,DOI #:,10.1016/j.jeem.​2003.11.002
8,# Pages / Video Length:,24
9,Publication Type:,reprints (peer-reviewed)
10,Abstract:,"environment, trade, tariffs, monitoring, invasive species"
11,,"International commodity trade serves as the primary conduit for unintentional introductions of damaging exotic species. We use a simple model of contaminated goods trade to analyze the optimal mix of tariffs and inspections as means of controlling damage from this negative externality. Among other policy relevant results, we find that (1) while it is always optimal to employ tariffs, there are non-trivial cases in which inspections should optimally be set to zero, (2) a higher infection rate requires a higher tariff, but beyond a point optimal inspections decrease in the infection rate, and finally (3) taking a dynamic view and considering future effects of current introductions leads unambiguously to more stringent inspections, but may give rise to higher or lower tariffs."
