,MetadataField,Metadata
0,NSGL Document #:,CASG-R-11-011
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Fishing with a mission: collaborating to monitor California's marine protected areas
3,Author:,"Loury, Erin"
4,Publication Year :,2011
5,Source Citation:,"""Fisheries,"" 36(3):141-142, March 2011."
6,DOI #:,10.080/03632415​.2011.10389089
7,# Pages / Video Length:,2
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/ENV-213
10,Abstract:,"We conducted these fishing surveys to characterize fish populations inside and outside of new marine protected areas (MPAs) in central California. MPAs function in the ocean in much the same way that state and national parks do on land- as refuges that protect diverse habitats and wildlife within their borders from the impacts of human activity. As part of the Marine Life Protection Act of 1999, California is currently implementing a network of MPAs to span its entire coast. The first section of this network was established in 2007 in the Monterey region of California, from Pigeon Point to Point Conception."
