,MetadataField,Metadata
0,NSGL Document #:,PASGAP-D-71-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Commercial Fishermen's Directory of Emergency Services: North Pacific Coast
3,Author:,"Johnson, Eugene A. (Buzz)"
4,Publication Year :,1971
5,Publisher:,Pacific Sea Grant Advisory Program; distributed by Washington Sea Grant
6,# Pages / Video Length:,86
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,PASGAP 1
9,Notes:,"For a Revised version of this publication, see: PASGAP-D-73-001"
10,Abstract:,"The Pacific Sea Grant Advisory Program (PASGAP) is a regional organization, funded by the National Sea Grant Program, working to identify regional marine needs and their priorities and to fill these needs through regional publications, talent sharing, and workshops. Members includes representatives from the Universities of: Alaska, British Columbia, California, Hawaii, Oregon State, Washington, and the National Marine Fisheries Service. Invaluable assistance in gathering data for this directory was from Graham Drew, Gwil Evans, Paul Heikkila, Robert Jacobson, Kenneth Hilderbrand, Robert Palmateer, and Gary Smith. Appreciation is expressed to Mr. Lamar Hughes and Mrs. Marlene Cunningham of Clover Park Education Center whose students helped produce this 1971 directory as a training project in the ""Offset Reprographics Class."" This directory lists Coast Guard Stations, Marine Radio Operators, and U.S. Public Health Service Physicians and Hospitals."
