,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-94-007
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Changes in intestinal water absorption in coho salmon during short-term seawater adaptation: a developmental study
3,Author:,"Kerstetter, Theodore H."
4,,"White, Ronald J."
5,Publication Year :,1994
6,Source Citation:,"""Aquaculture,"" 121:171-180, 1994."
7,# Pages / Video Length:,10
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/NP-1-19G
10,Abstract:,"Despite the reports of changes in intestinal function when freshwater salmonids are transferred to seawater, there has been no comprehensive description of salmonid gastrointestina​l tract adaptation during the first few days in salt water, nor have there been comparisons of such adaptation between pre-smolts (parr), smolts, and post-smolts. Because intestinal water absorption is so crucial to successful seawater adaptation, the investigations described here were designed to help answer these questions. The objectives were to describe changes that occur in intestinal water absorption and related processes when coho salmon adapt to seawater, especially during the first 7 days of seawater residence, and to test the hypothesis that these changes proceed more effectively in smolts, compared to pre- and post- smolts."
