,MetadataField,Metadata
0,NSGL Document #:,SCU-R-04-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"Beach recreation, cultural diversity and attitudes toward nature"
3,Author:,"Wolch, Jennifer"
4,,"Zhang, Jin"
5,Publication Year :,2004
6,Source Citation:,"""Journal of Leisure Research,"" 36(3):414-443, 2004."
7,# Pages / Video Length:,30
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,USCSG-R-03-2004
10,Abstract:,"This paper develops a conceptual model emphasizing relationships between beach-going and individual characteristics​, geographical access, coastal knowledge, interaction with coastal environments, and attitudes toward nature. The authors use a survey of Los Angeles County residents to explore beach-going in this urban coastal region characterized by cultural diversity, large immigrant populations, and a rich assemblage of marine wildlife. Findings from tobit analysis suggest beach use rates vary significantly by age, race/ethnicity, class, and immigrant status, by distance between home and beach, and by beach recreational activity preferences. Attitudes toward nature also shape decisions about spending leisure time at the beach, and warrant more attention in leisure research."
