,MetadataField,Metadata
0,NSGL Document #:,CASG-R-13-007
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Kelp forest habitat restoration has the potential to increase sea urchin gonad biomass
3,Author:,"Claisse, Jeremy T."
4,,"Williams, Jonathan P."
5,,"Ford, Tom"
6,,"Pondella, Daniel J."
7,,"Meux, Brian"
8,,"Protopapadakis, Lia"
9,Publication Year :,2013
10,Source Citation:,"""Ecological Society of America: Ecosphere,"" 4(3):Article 38, March 2013."
11,DOI #:,10.1890/es12-​00408.1
12,# Pages / Video Length:,19
13,Publication Type:,reprints (peer-reviewed)
14,Project #:,R/ENV-219
