,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-02-010
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Chemoenzymatic synthesis of peptidyl 3,4- dihydroxyphenyl​alanine for structure activity relationships in marine invertebrate polypeptides"
3,Author:,"Taylor, Steven W."
4,Publication Year :,2002
5,Source Citation:,"""Analytical Biochemistry,"" 302:70-74, 2002."
6,# Pages / Video Length:,5
7,Publication Type:,reprints (peer-reviewed)
8,Project #:,R/MP-93
9,Abstract:,"A new method for hydroxylating tyrosine-​containing sequences in polypeptides to peptidyl 3,4- dihydroxyphenyl​alanine using mushroom tyrosinase is described. The method involves incorporating borate into the reaction mixture to stop formation of an unwanted side product."
