,MetadataField,Metadata
0,NSGL Document #:,CASG-R-14-008
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Port level fishing dynamics: assessing changes in the distribution of fishing activity over time
3,Author:,"Speir, Cameron"
4,,"Pomeroy, Caroline"
5,,"Sutinen, Jon G."
6,Publication Year :,2014
7,Source Citation:,"""Marine Policy,"" 46:171-191, May 2014."
8,DOI #:,10.1016/j.marpo​l.2014.01.014
9,# Pages / Video Length:,21
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,A/EA-AR-23
12,Abstract:,"This article assesses changes in the relative distribution of commercial fishing activity within a system of ports. Like other coastal fisheries in the United States, fishing activity declined significantly at California's central and north coast region ports between 1981 and 2007. The central questions addressed in this paper are: how have the changes in overall fishing activity (as measured by total regional fishing trips, revenues, and landings) affected fishing activity in each of the central and northern California coastal region's 30 fishing ports? How have individual ports fared relative to other ports and the region as a whole during this decline? The analysis assesses the degree to which the relative distribution of fishing activity across ports-as measured by port rankings-is stable over time. The formal rank correlation analysis shows that ports' rankings have changed slowly and have changed more over longer intervals. In addition, the rankings change less (more) when the comparison is made over a larger (smaller) set of ports. Tests for the statistical significance of differences in percentage changes in fishing activity between region-wide totals and individual ports are performed. The results indicate that ports differ in terms of their dynamic fishing activity patterns over time, which constitutes a rejection of the null hypothesis that the cumulative percent changes at individual ports are the same as changes at the region-wide level."
