,MetadataField,Metadata
0,NSGL Document #:,CASG-WR-06-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Vibrio vulnificus Infection: A deadly illness in at-risk patients
3,Author:,"Stivers, Tori L."
4,,"Tom, Pamela D."
5,Publication Year :,2006
6,Source Citation:,"""Reaching-​at-​Risk Audiences,"" Food Safety Conference, Denver Colorado, September 27- 29, 2006."
7,# Pages / Video Length:,1
8,Publication Type:,reprints (not peer-reviewed)
9,URL:,http://SafeOyst​ers.org
10,Abstract:,"An average of 95 cases of Vibrio vulnificus infection annually occurs in the U.S.; approximately 50% result from consuming raw or undercooked shellfish, primarily oysters. Although these numbers are small compared with annual estimates and reported cases of other foodborne V. vulnificicus infection is much higher-​approximately 50%"
