,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-00-028
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Developmental dimorphism and expression of chemosensory-​mediated behavior: habitat selection by a specialist marine herbivore
3,Author:,"Krug, Patrick J."
4,,"Zimmer, Richard K."
5,Publication Year :,2000
6,Source Citation:,"""The Journal of Experimental Biology,"" 203:1741-1754, 2000."
7,# Pages / Video Length:,14
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/CZ-152
10,Abstract:,"Biologists used the specialist marine herbivore ""Alderia modesta"" to compare the behavior of developmentally distinct larvae in response to a key environmental stimulus. Competent larvae were tested for behavioral responses to dissolved chemical cues from the adult host algae to address two questions: (i) do larvae have an immediate behavioral response to a waterborne cue of habitat suitability, and (ii) do differences exist in the behavior patterns expressed by larvae of the two development modes? Behavior was quantified using computer- assisted video motion analysis for the two larval morphs swimming both in the water column and just above the bottom. Bioassays were conducted in parallel with the dissolved cue to determine the minimum dose and exposure time sufficient to induce metamorphosis. The results are discussed with regard to both the ecological role of larval behavior during settlement and the challenges imposed by the different life-history strategies of planktotrophy and lecithotrophy in this dimorphic species."
