,MetadataField,Metadata
0,NSGL Document #:,CUIMR-T-01-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Elicitation of antibiotically active secondary metabolites from co-cultured marine bacteria
3,Author:,"Aggarwal, Sunil"
4,,"Hemscheidt, Thomas"
5,Publication Year :,2001
6,# Pages / Video Length:,10
7,Publication Type:,technical reports/surveys​/patents
8,Project #:,R/E-68PD
9,Abstract:,"The production of antimicrobial agents from single cultures of marine organisms has traditionally been shown to occur in stationary phase growth, i.e. when nutrients are scarce and cell populations reach a steady state. In this study, the authors screen for antibiotic activity in cultures containing two simultaneously growing organisms, mimicking the competition for space and nutrients in bacterial communities that reside in biofilms on the surfaces of marine seaweed and algae. Of particular interest are those marine bacteria that show no activity when cultured singly and induced antibiotic activity when cultured in the presence of a competitor. To search for such pairings, a novel co-cultured matrix screening technique was employed with sixteen unidentified bacterial species isolated from algae samples collected from the shores of O'ahu."
