,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-88-020
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Sea Grant network tangles with castoff plastic debris
3,Author:,"Guthrie, Dan"
4,Publication Year :,1988
5,Source Citation:,"""Oceanus,"" 31(3):29-36, 1988."
6,# Pages / Video Length:,8
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-88-020
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,A/ESG-1
11,Abstract:,"Fishermen alone dump or lose more than 350 million pounds of nonbiodegradabl​e material per year. The consequences are bad for both economies and wildlife. Solving the plastics problem will require legislation and new technologies that perfect biodegradable plastics and invent acceptable alternatives. Most of all, it will require education. Sea Grant's Advisory Service has been active in this effort. Resource materials on marine debris include slide shows, posters, radio spots, brochures, videos, extensive bibliographies, and a clipping service. Many marine extension programs have helped organize beach cleanups in their states. This article details a number of such Sea Grant activities."
