,MetadataField,Metadata
0,NSGL Document #:,ORESU-WR-11-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Effects of hypoxia on fish diets in the Northern Gulf of Mexico (abstract)
3,Author:,"Adamack, A. T."
4,,"Clouse, M. A."
5,,"Ludsin, S. A."
6,,"Mason, D. M."
7,,"Brandt, S. B."
8,,"Zhang, H."
9,Publication Year :,2011
10,Source Citation:,"""Limnology & Oceanography in a Changing World Book of Abstracts,"" 2011 ASLO Aquatic Sciences Meeting, pg. 3, San Juan, Puerto Rico, February 13-18, 2011."
11,# Pages / Video Length:,1
12,Publication Type:,reprints (not peer-reviewed)
13,Program Report #:,ORESU-WR-11-002
14,Project #:,M/A-1
15,Abstract:,"Extensive hypoxic areas form each summer in the northern Gulf of Mexico. To assess hypoxia's impact on trophic interactions in the northern Gulf, we sampled fish inside and outside of hypoxic areas during late-July and early August in 2006, 2007, and 2008. Fish were collected using bottom and midwater trawls with CTD casts being made before each trawl to determine temperature, DO, salinity, and depth. 5,100 fish diets from 73 species were examined. Non-metric multidimensiona​l scaling analysis was conducted on individuals with non-empty stomachs and species with n > 15 individuals with non-empty stomach, and was used to identify general patterns in diets in relation to biotic and abiotic factors, including hypoxia. Diets of individuals within a species were generally more similar within than among species. Within species, individual diet differences were primarily influenced by fish size and then by DO. Additional work will be done to determine whether the effects of DO increase or decrease individual consumption rates, and will attempt to resolve the mechanism for these effects."
