,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-10-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Seeing satellite data
3,Author:,"Phipps, Molly"
4,,"Rowe, Shawn"
5,Publication Year :,2010
6,Source Citation:,"""Public Understanding of Science,"" 19(3):311-321, 2010."
7,DOI #:,10.1177/0963662​508098684
8,# Pages / Video Length:,11
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-10-005
11,Project #:,A/ESG-05
12,Abstract:,"Complex scientific visualizations are becoming standard parts of many educational experiences, both in and out of schools. We found that satellite visualizations used by ocean scientists were difficult for teachers, students, and museum visitors to understand. The research reported on here documents some of those difficulties and explores alternate visualizations that proved more robust for novice users of the data. Five different visualizations of two ocean properties as sensed by satellites are shown and their affordances and constraints for both scientists and novice users are discussed. We illustrate the importance of incorporating culturally meaningful color representations and measurement scales for designing education materials using satellite data."
