,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-75-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Life Begins at 40 Degrees F: How to Use a Seafood-​Handler's Thermometer
3,Author:,"Davidson, William D."
4,Publication Year :,1975
5,Publisher:,"Oregon State University Extension Service, Sea Grant Marine Advisory Program"
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G-​75-​003; SG No. 32
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"A Seafood Processing and Marketing factsheet. Seaf​oods spoil rapidly, and the requirements for proper handling and storage are considerably more exacting than for other perishable foods. Conditions imposed by nature, and the methods by which seafoods are harvested and handled, only serve to make more difficult the problem of providing high-​quality, wholesome products. Careful temperature control is essential in the handling, storage, and distribution of quality seafoods and seafood products,"
