,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-76-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Volume 3, No. 1 and No. 2, February 17 and May 20, 1976)"
3,Editor :,"Dzieman, Tom"
4,,"Springer, Richard S."
5,,"Jacobson, Jon L."
6,Publication Year :,1976
7,Publisher:,Oregon State University Sea Grant; Ocean Resources Law Program
8,# Pages / Video Length:,7
9,Publication Type:,periodicals
10,Program Report #:,ORESU-N-76-003
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,Two newsletter issues in one entry for 1976.
13,Abstract:,"The Ocean Law Memo is an advisory service of the Ocean Resources Law Program (ORLP) at the University of Oregon Law School in Eugene, Oregon. The ORLP is a part of the Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, which provides the funding for this service. The following topics are in these issues: Damages in Maritime Collisions and Groundings / The United States v. Reliable Transfer Co. Inc.; The Fishery Management and Conservation Act of 1976 (H.R. 200)."
