,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-13-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Temporal variability of near-bottom dissolved oxygen during upwelling off central Oregon
3,Author:,"Adams, K. A."
4,,"Barth, J."
5,,"Chan, F."
6,Publication Year :,2013
7,Source Citation:,"""Journal of Geophysical Research: Oceans,"" 118:4839-4854, 2013."
8,DOI #:,10.1002/jgrc.20​361
9,# Pages / Video Length:,16
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-13-013
12,Project #:,R/ECO-24
13,,R/ECO-26
14,Abstract:,"In the productive central-Oregon coastal upwelling environment, wind-driven upwelling, tides, and topographic effects vary across the shelf, setting the stage for varied biogeochemical responses to physical drivers. Current, temperature, salinity, and dissolved oxygen (DO) measurements from three moorings deployed during the upwelling seasons of 2009-2011 off the central-Oregon coast are analyzed over three time bands (interannual, subtidal, tidal) to explore the relationship between mid (70 m) and innershelf (15 m) upwelling dynamics and the associated effect on DO. Topographic effects are observed in each time band due to the Heceta and Stonewall Bank complex. Seasonal cumulative hypoxia (DO<1.4 mL L^-1) calculations identify two regions, a well-ventilated inner shelf and a midshelf vulnerable to hypoxia (98+/-15 days annually). On tidal timescales, along-shelf diurnal (K1) velocities are intensified over the Bank, 0.08 m s^-1 compared with 0.03 m s^-1 to the north. Interannual variability in the timing of spring and fall transitions, defined using glider-measured continental slope source water temperature, is observed on the midshelf. Interannual source water DO concentrations vary on the order of 0.1 mL L^-1. Each spring and summer, DO decline rates are modulated by physical and biological processes. The net observed decrease is about 30% of the expected draw down due to water-column respiration. Physical processes initiate low-oxygen conditions on the shelf through coastal upwelling and subsequently prevent the system via advection and mixing from reaching the potential anoxic levels anticipated from respiration rates alone."
