,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-18-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Commercial Dungeness Crab Fishing 2018 - 2019 Directive to Minimize Whale Entanglement Risk
3,Author:,"Gladics, Amanda"
4,Publication Year :,2018
5,# Pages / Video Length:,2
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,ORESU-G-18-008
8,Project #:,A/ESG-14
9,Abstract:,This updated information sheet educates professional crabbers on the best practices to avoid whale entanglement and reduce and recover derelict gear. It also provides information on how and when to report an entanglement.
